Time,dataSeries.pv[1],dataSeries.pv[2],dataSeries.pv[3],dataSeries.bldg[1],dataSeries.bldg[2],dataSeries.bldg[3]
28620,17.7605,22.2006,22.2006,-184.877,-4.54283,-87.0026
28620,17.7605,22.2006,22.2006,-184.877,-4.54283,-87.0026
28680,17.0611,21.3264,21.3264,-190.637,-4.24629,-87.5029
28680,17.0611,21.3264,21.3264,-190.637,-4.24629,-87.5029
28740,7.04787,8.80983,8.80983,-196.397,-3.94975,-88.0033
28740,7.04787,8.80983,8.80983,-196.397,-3.94975,-88.0033
28800,-1.73472e-18,-3.05311e-16,-3.05311e-16,-202.157,-3.65322,-88.5037
28800,-0,-0,-0,-202.157,-3.65322,-88.5037
28860,-0,-0,-0,-192.385,-3.74129,-96.27
28860,-0,-0,-0,-192.385,-3.74129,-96.27
28920,-0,-0,-0,-182.612,-3.82936,-104.036
28920,-0,-0,-0,-182.612,-3.82936,-104.036
28980,-0,-0,-0,-172.839,-3.91743,-111.803
28980,-0,-0,-0,-172.839,-3.91743,-111.803
29040,-0,-0,-0,-163.067,-4.0055,-119.569
29040,-0,-0,-0,-163.067,-4.0055,-119.569
29100,-0,-0,-0,-153.294,-4.09357,-127.335
29100,-0,-0,-0,-153.294,-4.09357,-127.335
29160,-0,-0,-0,-143.522,-4.18164,-135.101
29160,-0,-0,-0,-143.522,-4.18164,-135.101
29220,7.40386,9.25483,9.25483,-133.749,-4.26971,-142.868
29220,7.40386,9.25483,9.25483,-133.749,-4.26971,-142.868
29280,6.69304,8.3663,8.3663,-123.976,-4.35778,-150.634
29280,6.69304,8.3663,8.3663,-123.976,-4.35778,-150.634
29340,-2.51535e-17,5.18682e-16,5.18682e-16,-114.204,-4.44585,-158.4
29340,-0,-0,-0,-114.204,-4.44585,-158.4
29400,-0,-0,-0,-104.431,-4.53392,-166.167
29400,-0,-0,-0,-104.431,-4.53392,-166.167
29460,-0,-0,-0,-94.6585,-4.62199,-173.933
29460,-0,-0,-0,-94.6585,-4.62199,-173.933
29520,-0,-0,-0,-84.8859,-4.71006,-181.699
