Time,T_amb,T_gnd,sRadS,sRadN,sRadE,sRadW,IntHG
1.74065e+07,298.296,293.877,549.765,387.817,531.232,387.817,0
1.74066e+07,298.329,293.877,549.908,387.803,526.258,387.803,0
1.74068e+07,298.363,293.877,550.034,387.789,521.318,387.789,0
1.74069e+07,298.396,293.877,550.151,387.777,516.418,387.777,0
1.7407e+07,298.43,293.877,550.266,387.773,511.564,387.773,0
1.74071e+07,298.464,293.877,550.388,387.781,506.76,387.781,0
1.74072e+07,298.497,293.877,550.525,387.805,502.012,387.805,0
1.74074e+07,298.531,293.877,550.683,387.849,497.325,387.849,0
1.74075e+07,298.564,293.877,550.871,387.917,492.701,387.917,0
1.74076e+07,298.598,293.877,551.096,388.014,488.146,388.014,0
1.74077e+07,298.632,293.877,551.367,388.144,483.663,388.144,0
1.74079e+07,298.665,293.877,551.725,388.302,479.27,388.302,0
1.7408e+07,298.699,293.877,552.425,388.435,475.069,388.435,0
1.74081e+07,298.732,293.877,553.497,388.532,471.037,388.532,0
1.74082e+07,298.766,293.877,554.917,388.593,467.127,388.593,0
1.74083e+07,298.8,293.877,556.66,388.617,463.294,388.617,0
1.74085e+07,298.833,293.877,558.702,388.603,459.496,388.603,0
1.74086e+07,298.867,293.877,561.014,388.551,455.693,388.551,0
1.74087e+07,298.9,293.877,563.57,388.457,451.848,388.457,0
1.74088e+07,298.934,293.877,573.708,363.8,434.081,363.8,0
1.74089e+07,298.968,293.877,576.686,363.618,429.191,363.618,0
1.74091e+07,299.001,293.877,579.823,363.41,424.181,363.41,0
1.74092e+07,299.035,293.877,583.09,363.175,419.027,363.175,0
1.74093e+07,299.068,293.877,586.456,362.914,413.707,362.914,0
1.74094e+07,299.102,293.878,589.892,362.624,408.204,362.624,0
1.74095e+07,299.136,293.878,593.369,362.307,402.503,362.307,0
1.74097e+07,299.171,293.878,596.857,361.963,396.593,361.963,0
1.74098e+07,299.217,293.878,600.328,361.593,390.468,361.593,0
1.74099e+07,299.274,293.878,614.042,342.411,368.085,342.411,0
1.741e+07,299.341,293.878,617.89,342.331,361.102,342.331,0
1.74102e+07,299.417,293.878,621.61,342.232,353.896,342.232,0
1.74103e+07,299.502,293.878,625.17,342.116,346.171,341.814,0
1.74104e+07,299.595,293.878,628.543,341.984,341.61,344.751,0
1.74105e+07,299.695,293.878,631.7,341.837,341.837,352.654,0
1.74106e+07,299.801,293.878,634.614,341.68,341.68,360.335,0
1.74108e+07,299.912,293.878,637.261,341.514,341.514,368.152,0
1.74109e+07,300.029,293.878,639.614,341.344,341.344,376.09,0
1.7411e+07,300.149,293.878,641.651,341.173,341.173,384.128,0
1.74111e+07,300.273,293.878,643.348,341.008,341.008,392.244,0
1.74112e+07,300.399,293.878,644.682,340.852,340.852,400.414,0
1.74114e+07,300.527,293.878,645.632,340.71,340.71,408.611,0
1.74115e+07,300.656,293.878,646.267,340.588,340.588,416.826,0
1.74116e+07,300.785,293.878,646.851,340.481,340.481,425.106,0
1.74117e+07,300.913,293.878,647.393,340.388,340.388,433.45,0
1.74118e+07,301.041,293.878,647.888,340.303,340.303,441.853,0
1.7412e+07,301.166,293.878,642.124,324.341,324.341,437.883,0
1.74121e+07,301.288,293.878,642.836,324.441,324.441,446.885,0
1.74122e+07,301.407,293.878,643.477,324.544,324.544,455.938,0
1.74123e+07,301.522,293.878,644.039,324.646,324.646,465.034,0
1.74125e+07,301.631,293.878,644.517,324.742,324.742,474.165,0
1.74126e+07,301.735,293.878,644.904,324.827,324.827,483.323,0
1.74127e+07,301.832,293.878,645.193,324.898,324.898,492.499,0
1.74128e+07,301.922,293.878,645.378,324.95,324.95,501.685,0
1.74129e+07,302.003,293.878,645.453,324.979,324.979,510.872,0
1.74131e+07,302.076,293.878,645.411,324.98,324.98,520.051,0
1.74132e+07,302.139,293.878,645.246,324.949,324.949,529.212,0
1.74133e+07,302.194,293.878,644.951,324.881,324.881,538.347,0
1.74134e+07,302.245,293.878,644.521,324.773,324.773,547.444,0
1.74135e+07,302.293,293.878,643.947,324.619,324.619,556.495,0
1.74137e+07,302.337,293.878,643.225,324.415,324.415,565.489,0
1.74138e+07,302.379,293.878,642.348,324.158,324.158,574.414,0
1.74139e+07,302.417,293.878,641.31,323.841,323.841,583.262,0
1.7414e+07,302.453,293.878,640.104,323.461,323.461,592.019,0
1.74141e+07,302.487,293.878,638.725,323.013,323.013,600.675,0
1.74143e+07,302.519,293.878,637.166,322.494,322.494,609.219,0
1.74144e+07,302.549,293.878,635.422,321.897,321.897,617.638,0
1.74145e+07,302.578,293.878,633.485,321.219,321.219,625.92,0
1.74146e+07,302.605,293.878,631.351,320.456,320.456,634.053,0
1.74148e+07,302.631,293.878,629.014,319.602,319.602,642.025,0
1.74149e+07,302.657,293.878,626.466,318.652,318.652,649.821,0
1.7415e+07,302.682,293.878,623.704,317.603,317.603,657.429,0
1.74151e+07,302.706,293.878,620.719,316.441,316.441,664.835,0
1.74152e+07,302.731,293.878,617.514,315.158,315.158,672.035,0
1.74154e+07,302.755,293.878,614.097,313.759,313.759,679.032,0
1.74155e+07,302.78,293.878,610.477,312.251,312.251,685.83,0
1.74156e+07,302.806,293.878,606.664,310.642,310.642,692.433,0
1.74157e+07,302.833,293.878,602.668,308.939,308.939,698.846,0
1.74158e+07,302.86,293.878,598.5,307.15,307.15,705.074,0
1.7416e+07,302.889,293.878,594.171,305.283,305.283,711.123,0
1.74161e+07,302.92,293.878,589.692,303.346,303.346,717.001,0
1.74162e+07,302.953,293.878,585.075,301.349,301.349,722.715,0
1.74163e+07,302.987,293.878,580.334,299.3,299.3,728.275,0
1.74164e+07,303.025,293.878,575.481,297.21,297.21,733.691,0
1.74166e+07,303.064,293.878,570.531,295.088,295.088,738.974,0
1.74167e+07,303.107,293.878,565.498,292.946,292.946,744.136,0
1.74168e+07,303.152,293.878,560.397,290.793,290.793,749.192,0
1.74169e+07,303.203,293.878,555.245,288.642,288.642,754.155,0
1.7417e+07,303.258,293.878,550.056,286.504,286.504,759.042,0
1.74172e+07,303.319,293.878,544.849,284.392,284.392,763.87,0
1.74173e+07,303.385,293.878,539.639,282.317,282.317,768.657,0
1.74174e+07,303.455,293.878,534.445,280.294,280.294,773.424,0
1.74175e+07,303.528,293.878,529.285,278.334,278.334,778.19,0
1.74177e+07,303.605,293.878,523.868,278.797,278.797,779.899,0
1.74178e+07,303.684,293.878,518.486,282.069,282.069,778.302,0
1.74179e+07,303.766,293.878,513.829,280.432,280.432,783.332,0
1.7418e+07,303.85,293.878,509.257,278.915,278.915,788.423,0
1.74181e+07,303.934,293.878,504.791,277.535,277.535,793.595,0
1.74183e+07,304.02,293.878,500.448,276.309,276.309,798.872,0
1.74184e+07,304.106,293.878,496.248,275.252,275.252,804.274,0
1.74185e+07,304.191,293.878,492.21,274.38,274.38,809.823,0
1.74186e+07,304.277,293.878,488.347,273.708,273.708,815.537,0
1.74187e+07,304.361,293.878,483.415,265.292,265.292,830.837,0
1.74189e+07,304.443,293.878,479.409,264.658,264.658,836.635,0
1.7419e+07,304.524,293.878,475.375,264.039,264.039,842.355,0
1.74191e+07,304.601,293.878,471.312,263.433,263.433,847.994,0
1.74192e+07,304.676,293.878,467.219,262.84,262.84,853.549,0
1.74193e+07,304.748,293.878,463.097,262.257,262.257,859.016,0
1.74195e+07,304.815,293.878,458.943,261.683,261.683,864.394,0
1.74196e+07,304.878,293.878,454.758,261.116,261.116,869.679,0
1.74197e+07,304.936,293.878,450.541,260.555,260.555,874.868,0
1.74198e+07,304.989,293.878,446.291,259.997,259.997,879.959,0
1.742e+07,305.036,293.878,442.007,259.441,259.441,884.947,0
1.74201e+07,305.076,293.878,437.69,258.886,258.886,889.831,0
1.74202e+07,305.11,293.878,433.337,258.329,258.329,894.607,0
1.74203e+07,305.136,293.878,428.949,257.768,257.768,899.273,0
1.74204e+07,305.155,293.878,424.525,257.203,257.203,903.825,0
1.74206e+07,305.167,293.878,420.064,256.631,256.631,908.262,0
1.74207e+07,305.175,293.878,415.565,256.05,256.05,912.579,0
1.74208e+07,305.179,293.878,411.028,255.459,255.459,916.775,0
1.74209e+07,305.178,293.878,406.452,254.856,254.856,920.846,0
1.7421e+07,305.172,293.878,401.837,254.238,254.238,924.791,0
1.74212e+07,305.162,293.878,397.181,253.604,253.604,928.605,0
1.74213e+07,305.149,293.878,392.483,252.953,252.953,932.288,0
1.74214e+07,305.131,293.878,387.744,252.282,252.282,935.835,0
1.74215e+07,305.11,293.878,382.962,251.589,251.589,939.244,0
1.74216e+07,305.085,293.878,378.137,250.872,250.872,942.513,0
1.74218e+07,305.057,293.878,373.268,250.13,250.13,945.64,0
1.74219e+07,305.026,293.878,368.354,249.36,249.36,948.621,0
1.7422e+07,304.992,293.878,363.394,248.561,248.561,951.455,0
1.74221e+07,304.955,293.878,358.387,247.731,247.731,954.138,0
1.74222e+07,304.915,293.878,353.336,246.869,246.869,956.673,0
1.74224e+07,304.873,293.878,348.263,245.998,245.998,959.088,0
1.74225e+07,304.828,293.878,343.176,245.121,245.121,961.392,0
1.74226e+07,304.782,293.878,338.076,244.24,244.24,963.585,0
1.74227e+07,304.733,293.878,332.962,243.355,243.355,965.667,0
1.74229e+07,304.683,293.878,327.838,242.465,242.465,967.638,0
1.7423e+07,304.631,293.878,322.703,241.571,241.571,969.499,0
1.74231e+07,304.578,293.878,317.559,240.673,240.673,971.25,0
1.74232e+07,304.523,293.878,312.407,239.771,239.771,972.892,0
1.74233e+07,304.467,293.878,307.248,238.865,238.865,974.424,0
1.74235e+07,304.411,293.878,302.083,237.956,237.956,975.847,0
1.74236e+07,304.353,293.878,296.914,237.043,237.043,977.162,0
1.74237e+07,304.295,293.878,291.74,236.127,236.127,978.369,0
1.74238e+07,304.237,293.878,280.902,231.356,231.356,949.387,0
1.74239e+07,304.178,293.878,275.647,230.217,230.217,949.94,0
1.74241e+07,304.119,293.878,270.464,229.125,229.125,950.794,0
1.74242e+07,304.062,293.878,265.279,228.03,228.03,951.559,0
1.74243e+07,304.005,293.878,260.093,226.933,226.933,952.235,0
1.74244e+07,303.949,293.878,254.907,225.833,225.833,952.823,0
1.74245e+07,303.893,293.878,249.722,224.731,224.731,953.324,0
1.74247e+07,303.838,293.878,244.539,223.626,223.626,953.74,0
1.74248e+07,303.783,293.878,239.357,222.52,222.52,954.072,0
1.74249e+07,303.727,293.878,234.179,221.411,221.411,954.32,0
1.7425e+07,303.672,293.878,229.004,220.3,220.3,954.487,0
1.74252e+07,303.617,293.878,223.711,219.067,219.188,954.574,0
1.74253e+07,303.561,293.878,218.601,218.008,218.074,954.581,0
1.74254e+07,303.504,293.878,216.788,220.241,216.959,954.511,0
1.74255e+07,303.446,293.878,215.842,223.332,215.842,954.365,0
1.74256e+07,303.388,293.878,214.724,226.245,214.724,954.143,0
1.74258e+07,303.328,293.878,213.605,229.148,213.605,953.848,0
1.74259e+07,303.267,293.878,212.492,232.049,212.492,953.48,0
1.7426e+07,303.204,293.878,211.412,234.973,211.412,953.038,0
1.74261e+07,303.14,293.878,210.366,237.918,210.366,952.516,0
1.74262e+07,303.074,293.878,209.349,240.882,209.349,951.908,0
1.74264e+07,303.005,293.878,208.36,243.859,208.36,951.209,0
1.74265e+07,302.935,293.878,207.396,246.846,207.396,950.413,0
1.74266e+07,302.862,293.878,206.454,249.838,206.454,949.515,0
1.74267e+07,302.787,293.878,205.531,252.832,205.531,948.508,0
1.74268e+07,302.709,293.879,204.625,255.823,204.625,947.387,0
1.7427e+07,302.628,293.879,200.725,251.975,200.725,891.586,0
1.74271e+07,302.544,293.879,199.477,253.926,199.477,885.022,0
1.74272e+07,302.457,293.879,198.524,256.52,198.524,883.592,0
1.74273e+07,302.366,293.879,197.576,259.099,197.576,882.066,0
1.74274e+07,302.272,293.879,196.63,261.658,196.63,880.441,0
1.74276e+07,302.174,293.879,195.684,264.195,195.684,878.715,0
1.74277e+07,302.073,293.879,194.733,266.705,194.733,876.884,0
1.74278e+07,301.972,293.879,193.777,269.184,193.777,874.945,0
1.74279e+07,301.872,293.879,192.811,271.628,192.811,872.897,0
1.74281e+07,301.771,293.879,191.832,274.034,191.832,870.736,0
1.74282e+07,301.67,293.879,190.839,276.399,190.839,868.46,0
1.74283e+07,301.569,293.879,189.827,278.717,189.827,866.065,0
1.74284e+07,301.468,293.879,188.795,280.985,188.795,863.55,0
1.74285e+07,301.368,293.879,187.74,283.2,187.74,860.912,0
1.74287e+07,301.267,293.879,186.657,285.358,186.657,858.147,0
1.74288e+07,301.166,293.879,185.546,287.455,185.546,855.255,0
1.74289e+07,301.065,293.879,184.403,289.486,184.403,852.23,0
1.7429e+07,300.964,293.879,183.225,291.449,183.225,849.073,0
1.74291e+07,300.864,293.879,179.336,283.062,179.336,797.763,0
1.74293e+07,300.763,293.879,177.814,284.173,177.814,792.9,0
1.74294e+07,300.662,293.879,176.344,285.586,176.344,789.663,0
1.74295e+07,300.561,293.879,174.798,286.819,174.798,785.873,0
1.74296e+07,300.46,293.879,173.129,287.701,173.129,780.848,0
1.74297e+07,300.36,293.879,171.343,288.232,171.343,774.653,0
1.74299e+07,300.259,293.879,169.446,288.414,169.446,767.365,0
1.743e+07,300.158,293.879,167.442,288.253,167.442,759.06,0
1.74301e+07,300.057,293.879,165.338,287.755,165.338,749.817,0
1.74302e+07,299.956,293.879,163.139,286.93,163.139,739.716,0
1.74304e+07,299.856,293.879,160.85,285.788,160.85,728.839,0
1.74305e+07,299.755,293.879,158.477,284.34,158.477,717.266,0
1.74306e+07,299.654,293.879,156.025,282.6,156.025,705.083,0
1.74307e+07,299.553,293.879,153.498,280.583,153.498,692.375,0
1.74308e+07,299.452,293.879,150.903,278.308,150.903,679.228,0
1.7431e+07,299.352,293.879,148.244,275.794,148.244,665.729,0
1.74311e+07,299.251,293.879,145.526,273.063,145.526,651.97,0
1.74312e+07,299.15,293.879,140.588,261.584,140.588,611.036,0
1.74313e+07,299.049,293.879,136.785,254.569,136.785,585.359,0
1.74314e+07,298.946,293.879,133.932,251.355,133.932,572.121,0
1.74316e+07,298.843,293.879,131.042,248.053,131.042,559.036,0
1.74317e+07,298.739,293.879,128.12,244.696,128.12,546.205,0
1.74318e+07,298.634,293.879,125.171,241.321,125.171,533.734,0
1.74319e+07,298.529,293.879,122.197,237.971,122.197,521.73,0
1.7432e+07,298.423,293.879,119.205,234.688,119.205,510.308,0
1.74322e+07,298.317,293.879,116.199,231.522,116.199,499.584,0
1.74323e+07,298.211,293.879,113.182,228.524,113.182,489.682,0
1.74324e+07,298.105,293.879,110.16,225.751,110.16,480.733,0
1.74325e+07,297.998,293.879,107.135,223.267,107.135,472.874,0
1.74327e+07,297.892,293.879,104.113,221.141,104.113,466.253,0
1.74328e+07,297.786,293.879,101.096,219.447,101.096,461.031,0
1.74329e+07,297.68,293.879,98.0889,218.27,98.0889,457.38,0
1.7433e+07,297.575,293.879,95.0928,217.695,95.0928,455.468,0
1.74331e+07,297.47,293.879,91.9807,216.991,91.9807,453.332,0
1.74333e+07,297.366,293.879,88.6876,215.632,88.6876,449.604,0
1.74334e+07,297.263,293.879,85.2364,213.595,85.2364,444.246,0
1.74335e+07,297.161,293.879,81.6484,210.861,81.6484,437.236,0
1.74336e+07,297.06,293.879,77.9434,207.411,77.9434,428.564,0
1.74337e+07,296.96,293.879,74.1399,203.231,74.1399,418.235,0
1.74339e+07,296.861,293.879,70.2554,198.312,70.2554,406.266,0
1.7434e+07,296.764,293.879,66.3068,192.647,66.3068,392.69,0
1.74341e+07,296.668,293.879,62.3099,186.236,62.3099,377.551,0
1.74342e+07,296.574,293.879,58.2805,179.084,58.2805,360.911,0
1.74343e+07,296.481,293.879,54.234,171.995,54.234,344.8,0
1.74345e+07,296.39,293.879,50.1856,160.922,50.1856,319.339,0
1.74346e+07,296.301,293.879,46.151,144.534,46.151,281.734,0
1.74347e+07,296.215,293.879,42.1458,128.887,42.1458,246.798,0
1.74348e+07,296.13,293.879,38.1867,113.411,38.1867,213.076,0
1.7435e+07,296.048,293.879,34.2906,98.2968,34.2906,180.943,0
1.74351e+07,295.967,293.879,30.4759,83.7341,30.4759,150.746,0
1.74352e+07,295.889,293.879,26.7616,69.9073,26.7616,122.803,0
1.74353e+07,295.813,293.879,23.1686,56.9923,23.1686,97.3903,0
1.74354e+07,295.738,293.879,19.7189,45.1534,19.7189,74.744,0
1.74356e+07,295.665,293.879,16.4366,34.5393,16.4366,55.0506,0
1.74357e+07,295.594,293.879,13.3478,25.2784,13.3478,38.4416,0
1.74358e+07,295.524,293.879,10.4811,17.4733,10.4811,24.9839,0
1.74359e+07,295.455,293.879,7.86837,11.1905,7.86837,14.6639,0
1.7436e+07,295.388,293.879,5.45273,7.31406,5.45273,9.20787,0
1.74362e+07,295.322,293.879,3.40419,4.57299,3.40419,5.72998,0
1.74363e+07,295.256,293.879,1.81661,2.44396,1.81661,3.04799,0
1.74364e+07,295.192,293.879,0.712622,0.959776,0.712622,1.19118,0
1.74365e+07,295.128,293.879,0.110915,0.14949,0.110915,0.184602,0
1.74366e+07,295.065,293.879,0.000106987,0.000153842,0.000106987,0.000195289,0
1.74368e+07,295.002,293.879,0.000106952,0.000154292,0.000106952,0.000194975,0
1.74369e+07,294.94,293.879,0.000106917,0.00015474,0.000106917,0.000194653,0
1.7437e+07,294.878,293.879,0.000106882,0.000155187,0.000106882,0.000194326,0
1.74371e+07,294.817,293.879,0.000106847,0.000155632,0.000106847,0.000193991,0
1.74372e+07,294.755,293.879,0.000106813,0.000156075,0.000106813,0.00019365,0
1.74374e+07,294.694,293.879,0.000106778,0.000156517,0.000106778,0.000193302,0
1.74375e+07,294.632,293.879,0.000106744,0.000156958,0.000106744,0.000192948,0
1.74376e+07,294.57,293.879,0.00010671,0.000157396,0.00010671,0.000192587,0
1.74377e+07,294.507,293.879,0.000106676,0.000157833,0.000106676,0.00019222,0
1.74379e+07,294.444,293.879,0.000106642,0.000158268,0.000106642,0.000191846,0
1.7438e+07,294.381,293.879,0.000106608,0.000158702,0.000106608,0.000191465,0
1.74381e+07,294.316,293.879,0.000106574,0.000159134,0.000106574,0.000191079,0
1.74382e+07,294.251,293.879,0.00010654,0.000159563,0.00010654,0.000190685,0
1.74383e+07,294.185,293.879,0.000106507,0.000159991,0.000106507,0.000190286,0
1.74385e+07,294.118,293.879,0.000106474,0.000160417,0.000106474,0.00018988,0
1.74386e+07,294.05,293.879,0.00010644,0.000160842,0.00010644,0.000189468,0
1.74387e+07,293.98,293.879,0.000106407,0.000161264,0.000106407,0.000189049,0
1.74388e+07,293.91,293.879,0.000106374,0.000161684,0.000106374,0.000188624,0
1.74389e+07,293.84,293.879,0.000106341,0.000162102,0.000106341,0.000188193,0
1.74391e+07,293.768,293.879,0.000106309,0.000162518,0.000106309,0.000187756,0
1.74392e+07,293.696,293.879,0.000106276,0.000162932,0.000106276,0.000187312,0
1.74393e+07,293.624,293.879,0.000106244,0.000163344,0.000106244,0.000186863,0
1.74394e+07,293.551,293.879,0.000106211,0.000163753,0.000106211,0.000186407,0
1.74395e+07,293.479,293.879,0.000106179,0.000164161,0.000106179,0.000185945,0
1.74397e+07,293.406,293.879,0.000106147,0.000164566,0.000106147,0.000185477,0
1.74398e+07,293.333,293.879,0.000106115,0.000164969,0.000106115,0.000185004,0
1.74399e+07,293.261,293.879,0.000106084,0.000165369,0.000106084,0.000184524,0
1.744e+07,293.188,293.879,0.000106052,0.000165768,0.000106052,0.000184038,0
1.74402e+07,293.116,293.879,0.000106021,0.000166164,0.000106021,0.000183547,0
1.74403e+07,293.045,293.879,0.000105989,0.000166557,0.000105989,0.000183049,0
1.74404e+07,292.974,293.879,0.000105958,0.000166948,0.000105958,0.000182546,0
1.74405e+07,292.904,293.879,0.000105927,0.000167337,0.000105927,0.000182037,0
1.74406e+07,292.835,293.879,0.000105896,0.000167723,0.000105896,0.000181522,0
1.74408e+07,292.767,293.879,0.000105866,0.000168107,0.000105866,0.000181002,0
1.74409e+07,292.7,293.879,0.000105835,0.000168488,0.000105835,0.000180476,0
1.7441e+07,292.634,293.879,0.000105805,0.000168866,0.000105805,0.000179944,0
1.74411e+07,292.57,293.879,0.000105775,0.000169242,0.000105775,0.000179407,0
1.74412e+07,292.507,293.879,0.000105745,0.000169616,0.000105745,0.000178864,0
1.74414e+07,292.445,293.879,0.000105715,0.000169986,0.000105715,0.000178316,0
1.74415e+07,292.385,293.879,0.000105686,0.000170354,0.000105686,0.000177762,0
1.74416e+07,292.327,293.879,0.000105656,0.000170719,0.000105656,0.000177203,0
1.74417e+07,292.271,293.879,0.000105627,0.000171082,0.000105627,0.000176639,0
1.74418e+07,292.217,293.879,0.000105598,0.000171442,0.000105598,0.000176069,0
1.7442e+07,292.164,293.879,0.000105569,0.000171798,0.000105569,0.000175494,0
1.74421e+07,292.115,293.879,0.00010554,0.000172152,0.00010554,0.000174914,0
1.74422e+07,292.067,293.879,0.000105512,0.000172504,0.000105512,0.000174328,0
1.74423e+07,292.021,293.879,0.000105483,0.000172852,0.000105483,0.000173738,0
1.74424e+07,291.977,293.879,0.000105455,0.000173197,0.000105455,0.000173142,0
1.74426e+07,291.936,293.879,0.000105427,0.00017354,0.000105427,0.000172541,0
1.74427e+07,291.895,293.879,0.000105399,0.000173879,0.000105399,0.000171936,0
1.74428e+07,291.857,293.879,0.000105372,0.000174216,0.000105372,0.000171325,0
1.74429e+07,291.82,293.879,0.000105345,0.000174549,0.000105345,0.00017071,0
1.74431e+07,291.784,293.879,0.000105317,0.00017488,0.000105317,0.000170089,0
1.74432e+07,291.75,293.879,0.00010529,0.000175207,0.00010529,0.000169464,0
1.74433e+07,291.716,293.879,0.000105264,0.000175531,0.000105264,0.000168834,0
1.74434e+07,291.684,293.879,0.000105237,0.000175853,0.000105237,0.000168199,0
1.74435e+07,291.653,293.879,0.000105211,0.000176171,0.000105211,0.00016756,0
1.74437e+07,291.622,293.879,0.000105185,0.000176485,0.000105185,0.000166916,0
1.74438e+07,291.592,293.879,0.000105159,0.000176797,0.000105159,0.000166267,0
1.74439e+07,291.563,293.879,0.000105133,0.000177105,0.000105133,0.000165614,0
1.7444e+07,291.534,293.879,0.000105108,0.000177411,0.000105108,0.000164957,0
1.74441e+07,291.506,293.879,0.000105083,0.000177713,0.000105083,0.000164295,0
1.74443e+07,291.478,293.88,0.000105058,0.000178011,0.000105058,0.000163629,0
1.74444e+07,291.45,293.88,0.000105033,0.000178307,0.000105033,0.000162958,0
1.74445e+07,291.422,293.88,0.000105009,0.000178599,0.000105009,0.000162283,0
1.74446e+07,291.394,293.88,0.000104984,0.000178887,0.000104984,0.000161604,0
1.74447e+07,291.365,293.88,0.00010496,0.000179173,0.00010496,0.000160921,0
1.74449e+07,291.337,293.88,0.000104937,0.000179455,0.000104937,0.000160234,0
1.7445e+07,291.308,293.88,0.000104913,0.000179733,0.000104913,0.000159543,0
1.74451e+07,291.278,293.88,0.00010489,0.000180008,0.00010489,0.000158848,0
1.74452e+07,291.248,293.88,0.000104867,0.00018028,0.000104867,0.000158148,0
1.74454e+07,291.217,293.88,0.000104844,0.000180548,0.000104844,0.000157445,0
1.74455e+07,291.185,293.88,0.000104821,0.000180812,0.000104821,0.000156738,0
1.74456e+07,291.152,293.88,0.000104799,0.000181074,0.000104799,0.000156028,0
1.74457e+07,291.117,293.88,0.000104777,0.000181331,0.000104777,0.000155314,0
1.74458e+07,291.082,293.88,0.000104755,0.000181585,0.000104755,0.000154596,0
1.7446e+07,291.046,293.88,0.000104734,0.000181836,0.000104734,0.000153874,0
1.74461e+07,291.01,293.88,0.000104713,0.000182082,0.000104713,0.000153149,0
1.74462e+07,290.972,293.88,0.000104692,0.000182326,0.000104692,0.00015242,0
1.74463e+07,290.934,293.88,0.000104671,0.000182565,0.000104671,0.000151688,0
1.74464e+07,290.895,293.88,0.000104651,0.000182801,0.000104651,0.000150953,0
1.74466e+07,290.857,293.88,0.000104631,0.000183034,0.000104631,0.000150214,0
1.74467e+07,290.818,293.88,0.000104611,0.000183262,0.000104611,0.000149472,0
1.74468e+07,290.778,293.88,0.000104591,0.000183487,0.000104591,0.000148727,0
1.74469e+07,290.739,293.88,0.000104572,0.000183708,0.000104572,0.000147979,0
1.7447e+07,290.7,293.88,0.000104553,0.000183926,0.000104553,0.000147228,0
1.74472e+07,290.661,293.88,0.000104535,0.00018414,0.000104535,0.000146473,0
1.74473e+07,290.623,293.88,0.000104516,0.00018435,0.000104516,0.000145716,0
1.74474e+07,290.585,293.88,0.000104498,0.000184556,0.000104498,0.000144956,0
1.74475e+07,290.547,293.88,0.00010448,0.000184758,0.00010448,0.000144193,0
1.74476e+07,290.511,293.88,0.000104463,0.000184957,0.000104463,0.000143427,0
1.74478e+07,290.475,293.88,0.000104446,0.000185152,0.000104446,0.000142659,0
1.74479e+07,290.44,293.88,0.000104429,0.000185343,0.000104429,0.000141888,0
1.7448e+07,290.406,293.88,0.000104412,0.00018553,0.000104412,0.000141114,0
1.74481e+07,290.373,293.88,0.000104396,0.000185713,0.000104396,0.000140338,0
1.74483e+07,290.341,293.88,0.00010438,0.000185893,0.00010438,0.000139559,0
1.74484e+07,290.311,293.88,0.000104365,0.000186068,0.000104365,0.000138778,0
1.74485e+07,290.282,293.88,0.000104349,0.00018624,0.000104349,0.000137995,0
1.74486e+07,290.255,293.88,0.000104335,0.000186408,0.000104335,0.000137209,0
1.74487e+07,290.229,293.88,0.00010432,0.000186571,0.00010432,0.000136421,0
1.74489e+07,290.206,293.88,0.000104306,0.000186731,0.000104306,0.000135631,0
1.7449e+07,290.184,293.88,0.000104292,0.000186887,0.000104292,0.000134839,0
1.74491e+07,290.164,293.88,0.000104278,0.000187039,0.000104278,0.000134044,0
1.74492e+07,290.147,293.88,0.000104265,0.000187187,0.000104265,0.000133248,0
1.74493e+07,290.132,293.88,0.000104252,0.000187331,0.000104252,0.00013245,0
1.74495e+07,290.118,293.88,0.000104239,0.000187471,0.000104239,0.00013165,0
1.74496e+07,290.107,293.88,0.000104227,0.000187607,0.000104227,0.000130848,0
1.74497e+07,290.098,293.88,0.000104215,0.000187739,0.000104215,0.000130045,0
1.74498e+07,290.091,293.88,0.000104204,0.000187867,0.000104204,0.00012924,0
1.74499e+07,290.085,293.88,0.000104192,0.000187991,0.000104192,0.000128433,0
1.74501e+07,290.081,293.88,0.000104181,0.000188112,0.000104181,0.000127625,0
1.74502e+07,290.078,293.88,0.000104171,0.000188227,0.000104171,0.000126815,0
1.74503e+07,290.076,293.88,0.000104161,0.000188339,0.000104161,0.000126004,0
1.74504e+07,290.076,293.88,0.000104151,0.000188447,0.000104151,0.000125191,0
1.74506e+07,290.077,293.88,0.000104142,0.000188551,0.000104142,0.000124378,0
1.74507e+07,290.079,293.88,0.000104132,0.000188651,0.000104132,0.000123563,0
1.74508e+07,290.081,293.88,0.000104124,0.000188746,0.000104124,0.000122747,0
1.74509e+07,290.085,293.88,0.000104115,0.000188838,0.000104115,0.00012193,0
1.7451e+07,290.089,293.88,0.000104107,0.000188925,0.000104107,0.000121111,0
1.74512e+07,290.093,293.88,0.0001041,0.000189009,0.0001041,0.000120292,0
1.74513e+07,290.098,293.88,0.000104092,0.000189088,0.000104092,0.000119472,0
1.74514e+07,290.104,293.88,0.000104086,0.000189163,0.000104086,0.000118651,0
1.74515e+07,290.109,293.88,0.000104079,0.000189234,0.000104079,0.00011783,0
1.74516e+07,290.115,293.88,0.000104073,0.000189301,0.000104073,0.000117008,0
1.74518e+07,290.12,293.88,0.000104067,0.000189364,0.000104067,0.000116185,0
1.74519e+07,290.126,293.88,0.000104062,0.000189423,0.000104062,0.000115361,0
1.7452e+07,290.131,293.88,0.000104057,0.000189478,0.000104057,0.000114537,0
